,phi,q
count,2488.0,2488.0
mean,0.3181109570864342,0.5010447993817198
std,0.011581864575445905,0.2870859740257472
min,0.27244920886076635,3.6636763513953063e-05
25%,0.31024780584774514,0.2578065107906784
50%,0.31846342219216417,0.49591833993284956
75%,0.3263270475752167,0.7525123595216183
max,0.34916395687741486,0.9972383608462491
