,phi,q
count,2491.0,2491.0
mean,0.3362057800708748,0.5097406978848297
std,0.014945690545774512,0.28954012136182444
min,0.3016220255418334,0.0001226566358034642
25%,0.32501509981379456,0.25954207780728383
50%,0.33539218301428225,0.5167071398458082
75%,0.3460507631899551,0.7616344733324718
max,0.3800675995818875,0.9998189993754346
