,phi,q
count,2525.0,2525.0
mean,0.32799405068280557,0.487282280385989
std,0.014392664594125627,0.2901880611805995
min,0.29215809030221673,0.0006590762465863431
25%,0.3172644329112586,0.2329480470927372
50%,0.3276853426030763,0.4814574790324412
75%,0.33802789177476034,0.7375517199839824
max,0.37410679403758307,0.9993118065496828
