,phi,q
count,2531.0,2531.0
mean,0.49166006213025776,0.5013046524515917
std,0.011361496258403969,0.29053419618579707
min,0.44892032139859805,0.00019118510405402578
25%,0.48346378895129694,0.24726179140320864
50%,0.49180667739197503,0.5139354881014339
75%,0.4988164477478073,0.7518004768305069
max,0.5290692201583809,0.999273734982573
