,phi,q
count,2431.0,2431.0
mean,0.5212073960625642,0.4946282589826016
std,0.005959772191263709,0.2894080788349126
min,0.49965759908315693,0.00032734953089008645
25%,0.5173038125885601,0.24303500305362663
50%,0.5212521960189008,0.49733602470338334
75%,0.5254092412515229,0.7428278991876094
max,0.53819532671218,0.9996506590564543
