,phi,q
count,2472.0,2472.0
mean,0.49265447531077167,0.4940053004847382
std,0.0075306747383707,0.2841501234486103
min,0.46852480674921726,0.0007397915384522724
25%,0.48733839283294184,0.25417840012142723
50%,0.4929352315504045,0.48169324150118975
75%,0.4980373580155165,0.7359168597776615
max,0.5163015511396049,0.9994806115328125
