,phi,q
0,0.49062336724625566,0.7930667376921899
1,0.5021655486511649,0.4394777555518644
2,0.49347933168878844,0.18497628568447466
3,0.4856216342336638,0.8728493600930327
4,0.49067226997751195,0.6677546976713007
5,0.48866428587891353,0.1990007165773443
6,0.49815129505038036,0.8497236573715142
7,0.5090935604013596,0.748976803011014
8,0.4945794450323928,0.6421495259064273
9,0.4902379723319481,0.2264710074331744
10,0.501110324693058,0.8710359694286971
11,0.49313030336031516,0.5854291801856918
12,0.5027871041527701,0.5818744598707918
13,0.4852244816767848,0.8273570322069662
14,0.4975975727917414,0.5072456131676228
15,0.49444072792569294,0.21745486537865866
16,0.492703552393971,0.9866459972775544
17,0.4926093168793892,0.10014939018314306
18,0.4982121831541463,0.18149097097593203
19,0.4974987546694607,0.3592807901733437
20,0.4957811064460821,0.27938206537565835
21,0.4980481313257375,0.2847381250485955
22,0.4893326951257516,0.5170709355234603
23,0.49533348519962184,0.21300415001411632
24,0.5003792706062421,0.7432960417736898
25,0.5015723002480847,0.18565919444063061
26,0.4877138951529745,0.4203913973013961
27,0.48625700608539246,0.93553969628516
28,0.47812622717266545,0.08517484352715854
29,0.49595460880527487,0.5613898619586252
30,0.482526949874183,0.9870787269665443
31,0.5005364996497287,0.8638818069051286
32,0.48785709932722243,0.6517467503659206
33,0.5055562197984209,0.420717401838249
34,0.485612230581092,0.6163762422856204
35,0.48385125495618,0.4734255012629105
36,0.48280290099457635,0.7572896767842793
37,0.49450732343191817,0.544341043544068
38,0.4901646422159889,0.5818753970497721
39,0.4963309489198813,0.9865685268530966
40,0.484956997328735,0.6889523431722233
41,0.4905306647400892,0.6240306704823941
42,0.49011909252918007,0.1376354331355174
43,0.4953916330382807,0.08131815413387222
44,0.48345637662570484,0.15810911234163005
45,0.4944323676696372,0.2913703996105522
46,0.4866294359699558,0.7672265477834248
47,0.4963654778930828,0.011719734344734722
48,0.48499910760607123,0.9374950253775617
49,0.47588184629121,0.4137970887633352
50,0.495556063872324,0.5411822036942406
51,0.4930982339895185,0.43569253366834504
52,0.4821166345151723,0.5313491559227438
53,0.482526949874183,0.8708468799934547
54,0.4970251666170967,0.21573716635773021
55,0.493714146138554,0.6716532680694157
56,0.4780740020334403,0.5149186320715238
57,0.48245419479346374,0.5973207599536666
58,0.49483337063110866,0.29219528063018174
59,0.48850310024303345,0.7455310597493006
60,0.4871411717475457,0.7841410978830353
61,0.48133541312957695,0.2945815581176463
62,0.4944753308662869,0.7576637361099167
63,0.49571150134777564,0.48892920863889244
64,0.4887736690462361,0.5244246694213086
65,0.4920970622599827,0.8625401065350319
66,0.48623826008768145,0.45030359426759936
67,0.4964086221293726,0.6584465093164142
68,0.49009642499295364,0.017828702859544188
69,0.4913371960464117,0.34851428016111285
70,0.4950441416338568,0.38354676478238003
71,0.4885619124971161,0.4036005809191374
72,0.501663755587697,0.05276805119334049
73,0.5011456997823804,0.5540371636166455
74,0.49244185690395825,0.07143227211508185
75,0.49978392865576515,0.277545011410959
76,0.4884990764037123,0.5260378846328653
77,0.48530606160644646,0.2747943706459096
78,0.4965565851572801,0.5987926392135188
79,0.47804021123225315,0.2124747634408235
80,0.5039905393911742,0.5149806684070084
81,0.4915945930883765,0.43650707235880315
82,0.4989369293379624,0.4075292945912665
83,0.48866428587891353,0.9695849748319053
84,0.49434162317589736,0.610787690149137
85,0.4989983454474313,0.2912935340861287
86,0.49312463838212633,0.4163778756925778
87,0.48307808605058467,0.32117793638725367
88,0.49191593566186687,0.6224518220061858
89,0.49368934892682426,0.8316087277024444
90,0.4940854096194901,0.6182244323080205
91,0.4787394351394706,0.3320161380639004
92,0.5025440386091746,0.2637064222233003
93,0.4954836616355843,0.7622158109656081
94,0.49005305009919364,0.9365849932878901
95,0.49835414913311127,0.4661559263757168
96,0.5009956642542667,0.2894039878013227
97,0.4911428762774668,0.1290618488727494
98,0.49647670362964325,0.8546759044598127
99,0.50164118515237,0.9183807530816258
100,0.4908130357272781,0.5657796020412752
101,0.4819667985406137,0.6419929928405403
102,0.4990467557478657,0.3200379421426852
103,0.4852339400059718,0.5862268368527614
104,0.4888332273560429,0.9177313671789311
105,0.4950770447712443,0.8525414234041176
106,0.4990166564908227,0.1324903928837824
107,0.5074579161833574,0.5906142419397684
108,0.5018477365864438,0.9762437387622547
109,0.5009151301606547,0.4814494451655186
110,0.48737391652868445,0.1319687643930152
111,0.4836267334845057,0.25746032607556
112,0.4829557271997399,0.6259748289481151
113,0.49211740610957955,0.18411110580457357
114,0.49018836164958407,0.5225828358303447
115,0.4881312951528308,0.6891104568799358
116,0.46982132334561044,0.49132459215584234
117,0.47231189816980523,0.4432388608651614
118,0.49036012297380327,0.6044923228275225
119,0.494586403244653,0.9831556069133103
120,0.48698410174962736,0.3996904944479356
121,0.5074579161833574,0.08707043960522576
122,0.49266255985634255,0.6280767511542391
123,0.49861945393258683,0.3997449882873685
124,0.48764508231028414,0.2227274114269393
125,0.4774659933948593,0.5736465821541012
126,0.48941652376710276,0.13844196664651043
127,0.48736239232474754,0.6772307078471829
128,0.49136658455204607,0.07607997481054218
129,0.5005364996497287,0.9971690185025053
130,0.487125203412174,0.22924239620313913
131,0.49102373028856894,0.4888526777698249
132,0.48973131716428975,0.4886881144230707
133,0.5003071490057674,0.41024311444963135
134,0.4777479365975453,0.436223039053554
135,0.49349073781099484,0.6684319074907087
136,0.504318615531985,0.36807337446496324
137,0.49212663690309655,0.9944540347557518
138,0.48307808605058467,0.771573608572343
139,0.5066018742528167,0.919803518484972
140,0.4993373515536015,0.6779386155544023
141,0.4976003548469556,0.5959313169827818
142,0.49780726706806533,0.1341820896433149
143,0.49762318681629614,0.11453001757691728
144,0.47356105171546103,0.10404410040770984
145,0.49005305009919364,0.936344745571004
146,0.49276299775868204,0.5013083768557988
147,0.4969929435571096,0.08432079749464705
148,0.4821826769451587,0.38212501022608203
149,0.5024116018327375,0.4346477954192963
150,0.49458970892907583,0.5123876111960562
151,0.48702132002349163,0.16911157671109323
152,0.495565241565246,0.8824042572280311
153,0.4919202262287744,0.1335950464580148
154,0.48069671461360525,0.23750160816811372
155,0.4992842398259372,0.309134545823573
156,0.4934186162638218,0.13597882356752633
157,0.48733839283294184,0.6679287084028062
158,0.5043130904974004,0.12923561414883755
159,0.5059795260972719,0.2797294894199136
160,0.4928192093376812,0.7414655056527101
161,0.4952384396106658,0.5653236388700066
162,0.49016947292856283,0.27158517416480554
163,0.49810004196334756,0.6748560647841374
164,0.4953771515006371,0.45172314265330915
165,0.493970982615055,0.38089743286364586
166,0.5017219034263559,0.4941510009322071
167,0.49853127951061865,0.2346055918382911
168,0.48702132002349163,0.01636115820319517
169,0.49010834241826057,0.4400467122455619
170,0.49436573892471103,0.1480175904137191
171,0.49213867582795445,0.19173490524751868
172,0.4964086221293726,0.3752356218496473
173,0.5056555109947041,0.4432075385932711
174,0.49760874929916865,0.7089092350861631
175,0.49474191529149636,0.8257880808526463
176,0.48991070027209266,0.9672881947379764
177,0.4912627622551331,0.12121722409053715
178,0.501663755587697,0.5753469439142567
179,0.49196510366680013,0.31981032954829136
180,0.49225388654552127,0.05995999259743645
181,0.4829582000729184,0.9808339300510219
182,0.4777479365975453,0.294925048441126
183,0.4976556312300092,0.3609372557494789
184,0.49015607006677214,0.1015701432760836
185,0.49483761804179766,0.3037507728184944
186,0.49244285502222074,0.39624296907834244
187,0.487716683408062,0.1237446815497707
188,0.49035980145370894,0.8587281218335284
189,0.48837116664106794,0.8799161008135801
190,0.4954459899151486,0.3139260329306398
191,0.48240053117883097,0.1831108433883043
192,0.4930887756603315,0.8296674378636428
193,0.49292694688343514,0.034890451488711394
194,0.4855737130278459,0.9739128536750099
195,0.487503341608428,0.051294064355716706
196,0.48568435218156664,0.36108379943045976
197,0.4878878649062474,0.39565711437958306
198,0.5006275312267692,0.7989078787278538
199,0.5003071490057674,0.42184059731913415
200,0.510007111195874,0.5128320417789217
201,0.5061009975711863,0.4995436235378846
202,0.5074132570503969,0.6936422728555096
203,0.49864765314721987,0.8289668810505457
204,0.4866486944265602,0.09479058702960097
205,0.49617621837699655,0.1852056077180182
206,0.4876790200973219,0.6138736240839393
207,0.48741919235455966,0.8924117667401033
208,0.49066267316903445,0.5881691544060551
209,0.49720210082814087,0.28804862395750985
210,0.488947590596126,0.4934254145372715
211,0.491014501634606,0.5870275515732362
212,0.48824343634362954,0.8239874909815416
213,0.4880071165563448,0.006663070781531499
214,0.498534364920738,0.6894484638055878
215,0.5003071490057674,0.47166406231584324
216,0.4839325663153447,0.6929049615094093
217,0.48400502405962587,0.574899506392644
218,0.49604050366634567,0.5126634643754369
219,0.49244285502222074,0.9708079575311591
220,0.5025401173579438,0.2811078686410676
221,0.5050202747855634,0.9049880347476361
222,0.4882527631286196,0.14899570726116007
223,0.4870269850016804,0.484196148435984
224,0.4990166564908227,0.005041957126748486
225,0.5037503388518676,0.15424113365656
226,0.4913107493433067,0.6407891074983363
227,0.4931486763961671,0.4289375696185328
228,0.4937198492033241,0.5025786298573923
229,0.49592207785250664,0.9055010972716856
230,0.4814252291649479,0.22759231566168936
231,0.5044418137428803,0.6664713337524353
232,0.4896257162707916,0.15225178495963088
233,0.5118506597421517,0.8765478547776726
234,0.5004887592363775,0.17494841638917724
235,0.494786506558512,0.21193638626666256
236,0.4951350773927175,0.20303399829023416
237,0.49809314721172143,0.9899957848848939
238,0.4905160594232736,0.1627552141205717
239,0.49972382795803016,0.21330406311012018
240,0.5031848237512881,0.13715168016859758
241,0.4953078510937895,0.27098085200063027
242,0.48333492167482417,0.7234677712743218
243,0.49875888293222115,0.20856765618276085
244,0.4976826419634912,0.951245360494577
245,0.49520268681648855,0.282707744787157
246,0.49229605283211714,0.8533726025529652
247,0.4821826769451587,0.07601142408344574
248,0.4752282751132925,0.34103267297223916
249,0.5016580906095082,0.009212743419557357
250,0.49268110785285035,0.3259980308630206
251,0.49857690192564685,0.7712106915360681
252,0.4988572592616952,0.7205101859454027
253,0.4925497036663245,0.014365232850083398
254,0.5073997683446986,0.31859174278676095
255,0.49156314906852705,0.20085951937219892
256,0.48905049380151033,0.16658095574966558
257,0.4953916330382807,0.2567494853103115
258,0.48549917489759953,0.16334908110229074
259,0.5088548010411466,0.486255929200315
260,0.4872414996559633,0.3292820746496121
261,0.48338351145220737,0.9463941809170094
262,0.4854274798519333,0.9971683109536684
263,0.48598615378727456,0.488312479934232
264,0.49238470718356186,0.04800155588186239
265,0.48866428587891353,0.652090725413477
266,0.47488238561074503,0.9452474359826014
267,0.49803140907271404,0.09675764059648118
268,0.49653090737635935,0.7565158101229793
269,0.49317035558999317,0.0056723390009996155
270,0.4978880059400242,0.891899665913133
271,0.48692966543790583,0.16680886941370876
272,0.4955694558409469,0.8720336513014768
273,0.4984054526208309,0.9445153666997838
274,0.4972432817084269,0.6878002865586316
275,0.5073997683446986,0.28100723712726994
276,0.4954265665893144,0.20388181864281874
277,0.5005595791167545,0.1944719777141778
278,0.4874529155133015,0.890698483032246
279,0.5003792706062421,0.39970028068865404
280,0.4924457487025641,0.15394829359975726
281,0.49944285635450925,0.1682421515260274
282,0.4887898833552265,0.9628595748422255
283,0.48833204689132687,0.8336436452075534
284,0.499836867314305,0.9381205271521803
