,phi,q
count,2510.0,2510.0
mean,0.4976770691703167,0.5014473844814558
std,0.004237383244781652,0.28777589688391114
min,0.47867754349758385,0.0007241331278856622
25%,0.49507494028356736,0.24712165206684078
50%,0.49779185362445544,0.5056845958176859
75%,0.5001844710054764,0.7484635555759106
max,0.5133762669020695,0.9988162977038682
