,phi,q
count,2575.0,2575.0
mean,0.32347052382225633,0.49652593175748877
std,0.015786359141318207,0.2912215978940457
min,0.28674392348648736,0.00011182172055990147
25%,0.31150724813662306,0.24009126432984557
50%,0.32341825393689183,0.49308360944038876
75%,0.33427511862249026,0.7496112752633484
max,0.3651838077651899,0.9999908207662831
