,phi,q
0,0.3130144288950552,0.6301143676243159
1,0.3056341457276882,0.6983072237980633
2,0.3257359126566022,0.32835973190744294
3,0.32935079993868327,0.4633824973799018
4,0.35033293436849355,0.6866607839945883
5,0.32564838494881043,0.01757704723122888
6,0.31766028341102304,0.7507885414640502
7,0.3553809444435283,0.9929171571984003
8,0.33216673182838174,0.48647765041937974
9,0.31758671521876114,0.4041798443359087
10,0.36147313345064636,0.07662236042118953
11,0.3324070402316232,0.10341717533541439
12,0.3150103403988648,0.147024487110903
13,0.3091769429048386,0.3346366329001482
14,0.3454166053034004,0.08712317129709446
15,0.31888152797234504,0.7517003692358137
16,0.35435928801917843,0.17432025210029356
17,0.3163819295017476,0.21816446659503574
18,0.3617922563893919,0.79364586631633
19,0.3143565059068816,0.8545494591182777
20,0.34541378245931553,0.677720915515026
21,0.3521338673167935,0.38315360607567783
22,0.3649724055403541,0.35662607494241116
23,0.3444056822308391,0.15218638585840305
24,0.3301835888256279,0.3919678099111811
25,0.3129064327669431,0.7461886411810473
26,0.32241867168061,0.027713960387401593
27,0.33818485578182,0.6164361452703436
28,0.33049675891650016,0.5138110807809677
29,0.33428892464945537,0.913280874404863
30,0.35294970471439024,0.22784030619006435
31,0.31429037612804683,0.7850330839668003
32,0.35664799704255806,0.11136463827741405
33,0.3327480701201078,0.5051699718215852
34,0.3539422901065607,0.9854345119367162
35,0.32602959556943895,0.21126228531184765
36,0.33616750036631793,0.2813908932785102
37,0.33008585836796206,0.4035758929869081
38,0.3292045927607162,0.7521370730162742
39,0.3325357268705854,0.9037734514903683
40,0.34186097831307855,0.9967081717567293
41,0.33646558334381127,0.07591626997022494
42,0.3312144106113708,0.9597985398886452
43,0.32712759783669154,0.9552170321862952
44,0.3265297560056737,0.5208315314649511
45,0.33107221037542023,0.347039446724405
46,0.3393110063009791,0.4945125775897087
47,0.3448386141552734,0.7100583410772949
48,0.3105967408348169,0.1399120063022664
49,0.3257698560634076,0.45573221826686183
50,0.3542627908417195,0.9863478065505412
51,0.3211255041535931,0.700264373762546
52,0.31116857626036576,0.6080136401367093
53,0.3250550510940078,0.43479579674468904
54,0.33817374111877135,0.15012330025772935
55,0.32248146597793537,0.23355089539082663
56,0.3283239135411021,0.8410848975610904
57,0.33535878498554167,0.3765371703261263
58,0.3208909451708886,0.39661256267911527
59,0.35346176417842046,0.5528125010408149
60,0.3617922563893919,0.33641224606778597
61,0.35262897830616724,0.7311573770424085
62,0.3314810986286797,0.8225806636352669
63,0.3211255041535931,0.8835169516324612
64,0.30696007015141746,0.15095121541062562
65,0.3176760161267968,0.1626634282595416
66,0.31033150785134317,0.5921069911214176
67,0.32183148619167873,0.011925706956390725
68,0.3262937970197777,0.00409926342323963
69,0.3532704311226132,0.6772777396047147
70,0.3482482122764441,0.9126855069082875
71,0.3431016368647867,0.16824563983488983
72,0.3405767564533369,0.3054386798576739
73,0.32793077149580885,0.22110833440460298
74,0.3491566816735109,0.36953485583441026
75,0.33507254902635275,0.33264154767998544
76,0.32429999849287916,0.8038964680298334
77,0.31770599405655525,0.7288818176331214
78,0.3147522854016326,0.6762210532923516
79,0.33351997581064263,0.7259370939316026
80,0.31048261463714566,0.23145167506725284
81,0.3279156437585083,0.4445126404713625
82,0.32759386446620686,0.9018986751120406
83,0.31235013008320067,0.3920950923653217
84,0.3629311346835224,0.1375088363654252
85,0.33983308395050366,0.1365689460752847
86,0.3437048734017394,0.6820924993362381
87,0.33024475377837664,0.25278013450411363
88,0.32609460417426794,0.5526141165193607
89,0.3397156372189176,0.15835661297827952
90,0.32093249788618683,0.21190101251192173
91,0.3378990305191192,0.09711356982266695
