,phi,q
count,2456.0,2456.0
mean,0.5050071523765498,0.5052853921049227
std,0.011437819771711818,0.2870574633051374
min,0.4785307785208641,0.00012341633022805443
25%,0.4962895258876753,0.2546712567009622
50%,0.5039887792384214,0.5123278473087671
75%,0.5119599571439826,0.7527993211577462
max,0.5515589565678833,0.9985116240049692
