,phi,q
count,2534.0,2534.0
mean,0.3352281231377445,0.5036507902245132
std,0.01231704665933046,0.2912770809262014
min,0.2890152686405467,0.0002163901202326679
25%,0.32765039405895713,0.25410915374039955
50%,0.33630361966665623,0.5025794035682087
75%,0.343697507946797,0.7599053096246525
max,0.3634267998712485,0.9997241412405589
