,phi,q
count,2473.0,2473.0
mean,0.32036070088182694,0.5117017180949244
std,0.010243352993025668,0.2877392598030778
min,0.28819404310125785,0.00024333150950295312
25%,0.31307489681605905,0.2650028381766215
50%,0.3208095408104745,0.5165849973009018
75%,0.3283099555781632,0.7618694247283225
max,0.3472064323152126,0.9990454079498855
