,phi,q
0,0.3379215718449267,0.14200775897526197
1,0.327466845426321,0.8321201411605222
2,0.3394045401654531,0.35223029859018284
3,0.3492458097073236,0.9088121464202488
4,0.35367677438063355,0.6671235953322194
5,0.37122606879055664,0.07481058561408938
6,0.3276080334224841,0.913331475727665
7,0.33728657825949443,0.19734075705481124
8,0.33811103329621356,0.9560326423093464
9,0.31383420357509506,0.8218045525090292
10,0.3589773323027311,0.5519013998253678
11,0.3535875346048693,0.12758061667287435
12,0.34392159039481773,0.2072168522796155
13,0.321193099055699,0.6499863358545714
14,0.36736596220415974,0.7695540874360493
15,0.33082069895154076,0.9770965969487125
16,0.3410844964765172,0.014755154704326423
17,0.35894731979248157,0.027527274118791856
18,0.3591693894366886,0.02798994440892666
19,0.34301907959724476,0.7257630067292856
20,0.3448517741266623,0.8742820900506872
21,0.3746840505245501,0.8191986529703029
22,0.3812687041649821,0.12160391785789704
23,0.34106363413662383,0.5727014728033343
24,0.32649860222338223,0.2817756919387866
25,0.3181183420645692,0.22064927501155807
26,0.35399469386564997,0.6206615623245827
27,0.3432920922135708,0.9134259626133895
28,0.31517118026638147,0.04846974630801648
29,0.33635584834078563,0.11005807183042948
30,0.3739279840926343,0.7630767173835723
31,0.345900334423008,0.14168152379844834
32,0.32383136797041345,0.10756313848633092
33,0.3251722239626034,0.774876238827689
34,0.33499882307695283,0.8672882277534434
35,0.34944777562392393,0.4288919620437699
36,0.3444877441126565,0.7735410243467472
37,0.33326213113921815,0.3020736136127663
38,0.336964716502054,0.13424769899496325
39,0.32899644921246907,0.48719032212132396
40,0.3283147565358031,0.8255550733377518
41,0.3480838423518315,0.3450826015629357
42,0.3448904544561445,0.37365457360168175
43,0.333788936568055,0.8802259469527481
44,0.33712184039995285,0.1250599125512919
45,0.3484003359670592,0.05999549213785471
46,0.3652355273009473,0.28664201621416363
47,0.33014014344644105,0.7577307695324921
48,0.3285895393694538,0.21923981142847637
49,0.3175404088646141,0.9394465174377573
50,0.3444580508277646,0.9227383942845794
51,0.3222080447156994,0.9965923478534504
52,0.3607379464021663,0.5747741625467755
53,0.34064742370431145,0.47081839864288466
54,0.32266628602006875,0.8902287681838371
55,0.3331734361663149,0.4093098410602495
56,0.37852451473117155,0.09081700623861522
57,0.3326835727093832,0.9545667601498177
58,0.3200082989050194,0.3430946009820356
59,0.3357427274527166,0.19287104931422383
60,0.3673638225449213,0.6625549945482863
61,0.3559893161912898,0.6752067856170699
62,0.3332026673006883,0.49391972997753175
63,0.3406512235524266,0.5526610045644692
64,0.3441174151148184,0.36953664504739014
65,0.3104552238250694,0.9391226301389682
66,0.37239885362399155,0.16478808619709173
67,0.35314495702301907,0.38202501648539344
68,0.33229546018320016,0.6439287614398598
69,0.36108975687167544,0.08148856241035451
70,0.3460110087400389,0.44017854178890115
71,0.3452390140265146,0.5581774930372694
72,0.3534768602878384,0.6780505791423401
73,0.3621162167111468,0.33947642228404495
74,0.3664495420592877,0.1145938516174313
75,0.32803862811127793,0.13819466318447315
76,0.353971952558191,0.5221350103641788
77,0.330821836123107,0.7243767203561197
78,0.3368490806728909,0.9350180401002055
79,0.31559003188010637,0.5708372258165845
80,0.30938469578668915,0.5166580833200732
81,0.3523693448041152,0.49010484541237376
82,0.36162856138917954,0.034017294140280874
83,0.3480086972504383,0.07747020131168991
84,0.32386164115743205,0.4340097887106251
85,0.32700462914104833,0.037241145366577744
86,0.3329031482943604,0.8815119865893942
87,0.3038856543505788,0.39144673123998264
88,0.3432917147052462,0.47976055566507425
89,0.338476808998872,0.6073874821821372
90,0.3673638225449213,0.05488166026726482
91,0.31377259375287414,0.25736868207657126
92,0.34730947219269437,0.4140225343281664
93,0.35708300595338593,0.8088308617036575
94,0.32561480154445366,0.6584613639893644
95,0.32386164115743205,0.42765254549844967
96,0.346063109387418,0.19494661779927125
97,0.3269356749955879,0.8074463573390936
98,0.34583880250885585,0.6508245646005079
99,0.31059709199288205,0.3508869171341633
100,0.335943312982928,0.02544780119610779
101,0.3331050241194468,0.1118965835333724
102,0.3462754083479703,0.7416541599842168
103,0.32654553118270613,0.1391199618229153
104,0.37473490842538487,0.46037889790126485
105,0.3085403114441128,0.10567283685719797
106,0.3585707324114682,0.7299624290488008
107,0.3460110087400389,0.630992879942205
108,0.3664495420592877,0.04488451745307476
109,0.3501618295657295,0.06163578872684716
110,0.3266506595539935,0.31515925732895167
111,0.3534191227362061,0.15463225841977235
112,0.344558620505488,0.28223934987739074
113,0.31822570913124515,0.9531288083354957
114,0.3502519096709212,0.54043407558584
