,phi,q
count,2467.0,2467.0
mean,0.3530972853895185,0.5086763155762706
std,0.016158306256699458,0.29022118515456463
min,0.3083956509018355,0.0002359577057273743
25%,0.3415413445264789,0.25517235173414965
50%,0.3529202107398892,0.5143151805908391
75%,0.36277924043630266,0.763239862380892
max,0.4118332752619261,0.9999848489093562
